"","NMDS1","NMDS2","date","PERIOD","SEASON","SITE","ID","TRANSECT","PatMin","MesFra","StrPur","MegUnd","DerImb","PisGig","PycHel","SteOsm","LamSpp","MacJuv","LamJuv","EisArb","PteCal","MacPyr","mean_rug","sd_rug","se_rug","DIST","X_dist","date_diff","days","Vel","X_Vel","MidPt"
"506",-0.0948111169397789,0.243518025726195,2008-10-21,57,"FALL","West Dutch","4_22L","22L",13,32,59,0,0,4,2,7,9,7,0,1,0,12,17.5968377833333,1.69678583204915,0.979639756890722,0.307013211331062,-0.266870834757314,155,"155",0.00198073039568427,-0.00172174732101493,"0.0386243004388783"
"507",0.0753299280646332,0.127512721491321,2010-06-29,60,"SPRING","West Dutch","4_22L","22L",18,27,149,0,0,2,1,9,13,0,0,4,0,2,17.5968377833333,1.69678583204915,0.979639756890722,0.205925243245745,0.170141045004412,616,"616",0.000334294226048287,0.000276202995137032,"-0.00974059443757289"
"508",0.155242706724827,0.122364812021514,2010-12-14,61,"FALL","West Dutch","4_22L","22L",11,37,202,0,0,7,0,6,15,0,0,2,0,1,17.5968377833333,1.69678583204915,0.979639756890722,0.0800784188474176,0.0799127786601938,168,"168",0.000476657255044152,0.000475671301548773,"0.11528631739473"
"509",0.260219516563314,0.363600339419435,2011-10-24,63,"FALL","West Dutch","4_22L","22L",11,34,179,0,0,7,3,1,0,0,4,6,0,1,17.5968377833333,1.69678583204915,0.979639756890722,0.263086887325878,0.104976809838487,314,"314",0.000837856329063306,0.000334321050441041,"0.207731111644071"
"510",0.222722290691039,0.304481776966686,2012-06-28,64,"SPRING","West Dutch","4_22L","22L",15,17,118,0,0,9,0,2,3,0,0,0,0,3,17.5968377833333,1.69678583204915,0.979639756890722,0.0700074737052843,-0.0374972258722753,248,"248",0.000282288200424533,-0.000151198491420465,"0.241470903627177"
"511",0.0220542693561569,0.311179162777237,2012-11-07,65,"FALL","West Dutch","4_22L","22L",7,42,75,0,0,8,1,1,8,2,0,7,0,9,17.5968377833333,1.69678583204915,0.979639756890722,0.200779754365703,-0.200668021334882,132,"132",0.00152105874519472,-0.00152021228284002,"0.122388280023598"
"512",-0.128725827982907,0.619569693992939,2013-10-22,67,"FALL","West Dutch","4_22L","22L",37,14,14,0,1,17,1,5,3,0,4,9,0,0,17.5968377833333,1.69678583204915,0.979639756890722,0.343277376908355,-0.150780097339064,349,"349",0.000983602799164341,-0.000432034662862648,"-0.0533357793133753"
"513",-0.127711856504724,0.169757246189101,2014-04-30,68,"SPRING","West Dutch","4_22L","22L",39,62,267,0,1,0,0,10,5,6,12,7,0,0,17.5968377833333,1.69678583204915,0.979639756890722,0.44981359065444,0.00101397147818297,190,"190",0.00236743995081284,5.33669199043668e-06,"-0.128218842243816"
"514",-0.0658358273290951,-0.063375108855026,2014-11-20,69,"FALL","West Dutch","4_22L","22L",0,45,185,0,0,0,0,12,13,0,8,9,0,9,17.5968377833333,1.69678583204915,0.979639756890722,0.24120393436875,0.0618760291756294,204,"204",0.00118237222729779,0.000303313868507987,"-0.0967738419169098"
"515",-0.041742203182853,-0.0325837033017022,2015-04-19,70,"SPRING","West Dutch","4_22L","22L",0,35,206,0,0,0,0,4,7,2,4,20,1,3,17.5968377833333,1.69678583204915,0.979639756890722,0.0390974856026528,0.024093624146242,150,"150",0.000260649904017685,0.000160624160974947,"-0.053789015255974"
"516",0.216047281794963,-0.286007549876358,2015-10-21,71,"FALL","West Dutch","4_22L","22L",0,52,262,0,0,0,0,9,25,0,0,13,0,0,17.5968377833333,1.69678583204915,0.979639756890722,0.361495594133348,0.257789484977816,185,"185",0.00195403023855864,0.00139345667555576,"0.0871525393060549"
"517",0.0760610672234324,-0.25337244432827,2016-05-01,72,"SPRING","West Dutch","4_22L","22L",0,51,237,0,0,0,0,9,17,0,3,12,1,0,17.5968377833333,1.69678583204915,0.979639756890722,0.143740009684852,-0.13998621457153,193,"193",0.000744766889558819,-0.000725317173945751,"0.146054174509198"
"518",-0.165240277419748,-0.0775769919784978,2016-09-27,73,"FALL","West Dutch","4_22L","22L",0,32,234,0,0,0,0,13,24,20,7,14,0,2,17.5968377833333,1.69678583204915,0.979639756890722,0.298547115198704,-0.241301344643181,149,"149",0.00200367191408526,-0.0016194721116992,"-0.0445896050981578"
"519",0.0411398988244674,-0.0998539994612447,2017-04-04,74,"SPRING","West Dutch","4_22L","22L",0,43,252,0,0,0,0,14,5,1,0,13,1,4,17.5968377833333,1.69678583204915,0.979639756890722,0.207579002331594,0.206380176244216,189,"189",0.00109830159963806,0.00109195860446675,"-0.0620501892976403"
"520",0.0129650702987921,0.0328248588028789,2017-10-12,75,"FALL","West Dutch","4_22L","22L",0,83,198,0,0,0,0,7,7,5,0,6,0,8,17.5968377833333,1.69678583204915,0.979639756890722,0.135637385674904,-0.0281748285256753,191,"191",0.00071014338049688,-0.000147512191233902,"0.0270524845616298"
"521",0.00302664871728101,-0.0215165307288958,2018-04-03,76,"SPRING","West Dutch","4_22L","22L",1,57,240,0,0,0,0,11,14,0,2,4,0,9,17.5968377833333,1.69678583204915,0.979639756890722,0.0552427265780386,-0.0099384215815111,173,"173",0.0003193221189482,-5.74475235925497e-05,"0.00799585950803656"
"522",0.0989352395943214,-0.166009935248805,1986-04-18,12,"SPRING","Daytona","6_22L","22L",0,127,138,6,0,1,0,42,22,0,2,0,0,2,13.49680356,1.66006477297906,0.958438843551676,0.118292083384752,0.0940509025494546,225,"225",0.00052574259282112,0.000418004011330909,"0.0519097883195941"
"523",-0.144402404224238,-0.00128460930229388,1986-10-05,13,"FALL","Daytona","6_22L","22L",0,65,238,0,0,3,0,24,34,13,14,3,0,10,13.49680356,1.66006477297906,0.958438843551676,0.293849692712707,-0.243337643818559,170,"170",0.00172852760419239,-0.00143139790481505,"-0.022733582314958"
"524",-0.00510028049491511,0.0311885911753815,1987-04-24,14,"SPRING","Daytona","6_22L","22L",0,75,84,1,0,8,0,15,25,1,1,1,0,7,13.49680356,1.66006477297906,0.958438843551676,0.143037024664115,0.139302123729322,201,"201",0.000711626988378682,0.000693045391688169,"-0.0747513423595763"
"525",0.100386936772619,-0.125671926529178,1987-10-07,15,"FALL","Daytona","6_22L","22L",0,80,365,16,0,3,0,19,29,0,1,3,0,8,13.49680356,1.66006477297906,0.958438843551676,0.189031148283531,0.105487217267534,166,"166",0.0011387418571297,0.000635465164262253,"0.0476433281388518"
"526",0.16363074736165,-0.216817957231625,1988-04-26,16,"SPRING","Daytona","6_22L","22L",0,80,223,10,0,1,0,30,29,0,0,2,0,1,13.49680356,1.66006477297906,0.958438843551676,0.110938624881655,0.0632438105890313,202,"202",0.00054920111327552,0.000313088171232828,"0.132008842067134"
"527",-0.0429766756502407,-0.13162514539044,1988-10-09,17,"FALL","Daytona","6_22L","22L",0,109,313,3,0,1,0,25,35,8,8,4,0,1,13.49680356,1.66006477297906,0.958438843551676,0.223482532724644,-0.206607423011891,166,"166",0.00134628031761834,-0.00124462303019211,"0.0603270358557047"
"528",-0.0772316097119051,-0.106493587060552,1989-04-18,18,"SPRING","Daytona","6_22L","22L",0,66,265,8,0,5,0,24,29,6,29,4,1,2,13.49680356,1.66006477297906,0.958438843551676,0.0424852413392882,-0.0342549340616645,191,"191",0.000222435818530305,-0.000179345204511332,"-0.0601041426810729"
"529",-0.0893445792270624,-0.0909963393572737,1989-11-10,19,"FALL","Daytona","6_22L","22L",0,118,598,5,0,5,0,42,51,13,10,2,1,6,13.49680356,1.66006477297906,0.958438843551676,0.0196694869493817,-0.0121129695151573,206,"206",9.54829463562219e-05,-5.88008228891131e-05,"-0.0832880944694838"
"530",0.0451991975983999,-0.0662554453317001,1990-10-20,21,"FALL","Daytona","6_22L","22L",0,142,375,1,0,5,0,17,15,0,10,0,2,2,13.49680356,1.66006477297906,0.958438843551676,0.136799633477742,0.134543776825462,344,"344",0.000397673353132971,0.000391115630306576,"-0.0220726908143312"
"531",0.183087822729001,-0.14768672539646,1991-04-18,22,"SPRING","Daytona","6_22L","22L",0,73,366,13,1,3,0,18,27,0,0,1,0,3,13.49680356,1.66006477297906,0.958438843551676,0.160138459819598,0.137888625130601,180,"180",0.000889658110108878,0.000766047917392228,"0.114143510163701"
"532",0.0162331410999834,-0.0900537483056305,1991-10-08,23,"FALL","Daytona","6_22L","22L",0,63,539,2,0,4,0,18,21,0,7,1,2,4,13.49680356,1.66006477297906,0.958438843551676,0.17652774521268,-0.166854681629018,173,"173",0.00102039159082474,-0.000964477928491434,"0.0996604819144923"
"533",0.15149634333976,-0.182233947253714,1992-04-09,24,"SPRING","Daytona","6_22L","22L",0,10,480,2,0,4,0,14,16,0,2,1,0,1,13.49680356,1.66006477297906,0.958438843551676,0.163686660905118,0.135263202239777,184,"184",0.000889601417962598,0.000735126099129223,"0.0838647422198719"
"534",0.0733944854137919,-0.0496824069863936,1992-10-06,25,"FALL","Daytona","6_22L","22L",0,90,360,0,0,2,0,12,15,8,1,3,0,0,13.49680356,1.66006477297906,0.958438843551676,0.153849962751791,-0.0781018579259685,180,"180",0.000854722015287728,-0.000433899210699825,"0.112445414376776"
"535",0.144771561550526,-0.108712141231999,1993-04-17,26,"SPRING","Daytona","6_22L","22L",0,55,178,3,0,1,0,11,9,0,10,0,0,1,13.49680356,1.66006477297906,0.958438843551676,0.0926239522096526,0.0713770761367341,193,"193",0.000479916850827216,0.000369829410034892,"0.109083023482159"
"536",0.051979828164815,-0.0799174493919935,1993-10-25,27,"FALL","Daytona","6_22L","22L",0,126,617,0,0,3,0,23,17,1,5,3,0,1,13.49680356,1.66006477297906,0.958438843551676,0.0971567808384252,-0.092791733385711,191,"191",0.000508674245227357,-0.000485820593642466,"0.0983756948576705"
"537",0.311013185145102,-0.221129918888285,1994-04-16,28,"SPRING","Daytona","6_22L","22L",0,175,344,3,0,0,0,19,7,0,0,0,0,0,13.49680356,1.66006477297906,0.958438843551676,0.295024137266288,0.259033356980287,173,"173",0.00170534183390918,0.00149730264150455,"0.181496506654958"
"538",0.38425976007733,-0.0866008023744311,1994-10-06,29,"FALL","Daytona","6_22L","22L",0,162,1025,3,0,3,0,5,9,0,0,0,0,0,13.49680356,1.66006477297906,0.958438843551676,0.153176838749533,0.0732465749322284,173,"173",0.000885415252887474,0.000423390606544673,"0.347636472611216"
"539",0.627015116577776,0.0922685947251923,1995-04-10,30,"SPRING","Daytona","6_22L","22L",0,147,644,5,0,7,1,0,0,0,0,0,0,0,13.49680356,1.66006477297906,0.958438843551676,0.30153677110502,0.242755356500446,186,"186",0.00162116543604849,0.00130513632527122,"0.505637438327553"
"540",0.626058193414046,0.0803368993058236,1995-10-06,31,"FALL","Daytona","6_22L","22L",0,110,886,3,0,3,1,0,0,0,0,0,0,0,13.49680356,1.66006477297906,0.958438843551676,0.011970006579859,-0.000956923163730306,179,"179",6.68715451388771e-05,-5.34593946218048e-06,"0.626536654995911"
"541",0.618927230235888,0.121779497028372,1996-04-29,32,"SPRING","Daytona","6_22L","22L",0,145,440,4,0,9,1,0,0,0,0,0,0,0,13.49680356,1.66006477297906,0.958438843551676,0.0420516294790254,-0.00713096317815809,206,"206",0.000204134123684589,-3.46163261075635e-05,"0.622492711824967"
"542",0.591175375270365,0.123895176382054,1996-10-05,33,"FALL","Daytona","6_22L","22L",0,87,405,1,0,4,0,0,0,0,0,0,0,0,13.49680356,1.66006477297906,0.958438843551676,0.0278323831741914,-0.0277518549655229,159,"159",0.000175046435057808,-0.000174539968336622,"0.605051302753126"
"543",0.555188443766142,0.179545153975002,1997-04-17,34,"SPRING","Daytona","6_22L","22L",3,107,187,5,0,8,0,0,0,0,0,0,0,0,13.49680356,1.66006477297906,0.958438843551676,0.0662720095152188,-0.0359869315042226,194,"194",0.0003416082964702,-0.000185499646928982,"0.573181909518254"
"544",0.0203102730043074,0.20786522967498,1997-10-19,35,"FALL","Daytona","6_22L","22L",1,174,175,2,0,2,0,4,0,40,8,0,0,26,13.49680356,1.66006477297906,0.958438843551676,0.535627374435978,-0.534878170761835,185,"185",0.00289528310505934,-0.00289123335546938,"0.287749358385225"
"545",0.00591039277864772,0.0787404332845,1998-04-27,36,"SPRING","Daytona","6_22L","22L",1,82,156,1,0,2,0,6,1,3,14,0,2,7,13.49680356,1.66006477297906,0.958438843551676,0.129925246174084,-0.0143998802256597,190,"190",0.000683817085126758,-7.57888432929458e-05,"0.0131103328914775"
"546",-0.419076405827286,-0.171334821406018,1998-10-20,37,"FALL","Daytona","6_22L","22L",0,0,108,0,0,0,0,26,7,17,3,0,1,16,13.49680356,1.66006477297906,0.958438843551676,0.493103855184532,-0.424986798605933,176,"176",0.00280172644991211,-0.00241469771935189,"-0.206583006524319"
"547",0.199086258888578,0.0498677828040614,1999-04-26,38,"SPRING","Daytona","6_22L","22L",1,20,130,3,0,5,0,6,0,0,0,0,5,14,13.49680356,1.66006477297906,0.958438843551676,0.656548301466037,0.618162664715863,188,"188",0.00349227819928743,0.00328809928040353,"-0.109995073469354"
"548",0.602404302119736,0.0367848720615521,2000-05-04,40,"SPRING","Daytona","6_22L","22L",1,125,339,8,0,1,0,0,0,0,0,0,0,0,13.49680356,1.66006477297906,0.958438843551676,0.403530180468955,0.403318043231159,374,"374",0.00107895770178865,0.00107839048992289,"0.400745280504157"
"549",0.587695218641179,0.135560994053652,2000-10-26,41,"FALL","Daytona","6_22L","22L",1,162,533,3,0,5,1,0,0,0,0,0,0,0,13.49680356,1.66006477297906,0.958438843551676,0.0998653063509919,-0.0147090834785576,175,"175",0.000570658893434239,-8.40519055917577e-05,"0.595049760380458"
"550",0.713149077732951,0.0857647901864702,2001-05-03,42,"SPRING","Daytona","6_22L","22L",0,66,347,3,3,0,2,0,0,0,0,0,0,0,13.49680356,1.66006477297906,0.958438843551676,0.134975303965578,0.125453859091772,189,"189",0.000714155047436921,0.000663777032231598,"0.650422148187065"
"551",0.557001459950534,0.355834138732071,2001-10-16,43,"FALL","Daytona","6_22L","22L",1,108,114,0,0,10,2,0,0,0,0,0,0,0,13.49680356,1.66006477297906,0.958438843551676,0.311960785296757,-0.156147617782417,166,"166",0.00187928183913709,-0.000940648299894078,"0.635075268841742"
"552",0.579612662621894,0.538966153783588,2002-05-01,44,"SPRING","Daytona","6_22L","22L",1,69,17,0,0,6,2,0,0,0,0,0,0,0,13.49680356,1.66006477297906,0.958438843551676,0.18452263119486,0.0226112026713604,197,"197",0.00093666310251198,0.000114777678534824,"0.568307061286214"
"553",0.131748638852215,0.297467969869224,2002-10-12,45,"FALL","Daytona","6_22L","22L",2,108,251,0,0,7,0,1,1,18,0,0,0,34,13.49680356,1.66006477297906,0.958438843551676,0.508825664271274,-0.447864023769678,164,"164",0.00310259551384923,-0.00273087819371755,"0.355680650737055"
"554",-0.528141211019327,0.47472477929627,2003-05-03,46,"SPRING","Daytona","6_22L","22L",7,34,0,0,0,0,0,46,0,11,0,1,0,14,13.49680356,1.66006477297906,0.958438843551676,0.683282218744014,-0.659889849871543,203,"203",0.00336592225982273,-0.00325068891562336,"-0.198196286083556"
"555",-0.118128544424572,0.214808082830171,2003-10-17,47,"FALL","Daytona","6_22L","22L",7,98,76,0,0,2,0,67,0,54,0,4,0,10,13.49680356,1.66006477297906,0.958438843551676,0.485455534390115,0.410012666594755,167,"167",0.00290691936760548,0.00245516566823207,"-0.323134877721949"
"556",-0.0200039268440681,0.0976173634442282,2004-10-28,49,"FALL","Daytona","6_22L","22L",10,155,185,0,0,4,0,73,0,1,3,2,1,15,13.49680356,1.66006477297906,0.958438843551676,0.152846672471189,0.0981246175805036,377,"377",0.000405428839446125,0.000260277500213537,"-0.0690662356343199"
"557",-0.148729301543686,0.0862989791737519,2005-05-10,50,"SPRING","Daytona","6_22L","22L",3,168,254,0,0,5,0,57,5,63,17,1,0,9,13.49680356,1.66006477297906,0.958438843551676,0.129222010176484,-0.128725374699618,194,"194",0.000666092835961258,-0.000663532859276381,"-0.0843666141938771"
"558",-0.0680828198055459,0.156411341684813,2005-10-18,51,"FALL","Daytona","6_22L","22L",4,87,94,0,0,8,0,61,1,18,0,4,0,11,13.49680356,1.66006477297906,0.958438843551676,0.10686252099601,0.0806464817381402,161,"161",0.000663742366434845,0.000500909824460498,"-0.108406060674616"
"559",0.0727809784567022,0.0553516972731491,2006-04-19,52,"SPRING","Daytona","6_22L","22L",5,135,236,1,0,2,1,108,0,5,0,2,0,11,13.49680356,1.66006477297906,0.958438843551676,0.173365686886071,0.140863798262248,183,"183",0.000947353480251754,0.000769747531487694,"0.00234907932557815"
"560",0.0112111788792554,0.0431522046492431,2006-10-17,53,"FALL","Daytona","6_22L","22L",2,116,242,0,0,3,0,63,1,9,0,1,1,6,13.49680356,1.66006477297906,0.958438843551676,0.0627667733780199,-0.0615697995774468,181,"181",0.000346777753469723,-0.00034016463854943,"0.0419960786679788"
"561",0.230133316271641,0.0271262730517404,2007-05-02,54,"SPRING","Daytona","6_22L","22L",10,157,102,0,0,0,1,52,0,3,0,2,0,0,13.49680356,1.66006477297906,0.958438843551676,0.219507933168755,0.218922137392386,197,"197",0.0011142534678617,0.00111127988524054,"0.120672247575448"
"562",-0.0719862234856751,0.196959101622263,2007-11-03,55,"FALL","Daytona","6_22L","22L",12,159,261,0,1,0,0,75,0,26,0,1,0,17,13.49680356,1.66006477297906,0.958438843551676,0.346582466324304,-0.302119539757317,185,"185",0.00187341873688813,-0.00163307859328279,"0.0790735463929832"
"563",-0.18937084083954,0.0836742780318483,2008-10-21,57,"FALL","Daytona","6_22L","22L",6,220,281,0,2,3,0,46,0,17,8,7,8,11,13.49680356,1.66006477297906,0.958438843551676,0.163133686426883,-0.117384617353864,353,"353",0.000462135089027997,-0.000332534326781484,"-0.130678532162607"
"564",-0.154404917397935,0.0769025558277244,2010-06-29,60,"SPRING","Daytona","6_22L","22L",22,224,208,2,1,6,0,55,6,74,1,4,2,6,13.49680356,1.66006477297906,0.958438843551676,0.0356156148863663,0.0349659234416043,616,"616",5.78175566337115e-05,5.67628627298771e-05,"-0.171887879118737"
"565",-0.122599118068439,-0.0442215808705523,2010-12-14,61,"FALL","Daytona","6_22L","22L",3,82,331,1,0,0,1,54,3,8,3,3,5,10,13.49680356,1.66006477297906,0.958438843551676,0.12523044902056,0.0318057993294964,168,"168",0.000745419339408095,0.000189320234104145,"-0.138502017733187"
"566",0.0338187483275184,0.0196157243947948,2011-10-24,63,"FALL","Daytona","6_22L","22L",19,213,586,0,0,5,0,41,2,1,5,1,2,1,13.49680356,1.66006477297906,0.958438843551676,0.168943039132734,0.156417866395957,314,"314",0.000538035156473675,0.000498146071324704,"-0.0443901848704602"
"567",0.128075593979552,-0.0103051984500049,2012-06-28,64,"SPRING","Daytona","6_22L","22L",7,106,595,1,0,2,0,17,2,1,0,0,6,2,13.49680356,1.66006477297906,0.958438843551676,0.0988919338275658,0.0942568456520331,248,"248",0.000398757797691798,0.000380067926016263,"0.0809471711535349"
"568",-0.143785604996218,0.0701887637901746,2012-11-07,65,"FALL","Daytona","6_22L","22L",20,186,529,0,1,9,0,33,7,10,8,5,2,5,13.49680356,1.66006477297906,0.958438843551676,0.283527405140431,-0.271861198975769,132,"132",0.00214793488742751,-0.00205955453769522,"-0.00785500550833312"
"569",0.0645718302968663,0.237164881756586,2013-10-22,67,"FALL","Daytona","6_22L","22L",16,161,98,1,1,7,1,17,3,0,5,9,0,0,13.49680356,1.66006477297906,0.958438843551676,0.267009072529464,0.208357435293084,349,"349",0.000765068975729123,0.000597012708576172,"-0.0396068873496757"
"570",-0.12805460427239,-0.136833667119882,2014-04-30,68,"SPRING","Daytona","6_22L","22L",19,189,501,0,0,0,0,56,33,0,12,3,2,2,13.49680356,1.66006477297906,0.958438843551676,0.420689740612447,-0.192626434569256,190,"190",0.00221415652953919,-0.00101382333983819,"-0.0317413869877618"
"571",-0.0212678677087798,-0.183325606876938,2014-11-20,69,"FALL","Daytona","6_22L","22L",2,263,635,0,0,0,0,81,6,0,0,5,10,4,13.49680356,1.66006477297906,0.958438843551676,0.116468483154369,0.10678673656361,204,"204",0.000570923937031221,0.000523464394919657,"-0.0746612359905848"
"572",0.00693256545392602,-0.173484475222087,2015-04-19,70,"SPRING","Daytona","6_22L","22L",6,153,633,1,0,0,0,42,16,0,0,4,6,2,13.49680356,1.66006477297906,0.958438843551676,0.0298682490751024,0.0282004331627058,150,"150",0.000199121660500683,0.000188002887751372,"-0.00716765112742688"
"573",0.505340754227731,-0.0527006056639279,2015-10-21,71,"FALL","Daytona","6_22L","22L",1,241,868,0,0,0,0,7,0,0,0,0,0,0,13.49680356,1.66006477297906,0.958438843551676,0.512834735350704,0.498408188773805,185,"185",0.00277207965054435,0.00269409831769624,"0.256136659840828"
"574",0.596015484449743,0.153973429867649,2016-05-01,72,"SPRING","Daytona","6_22L","22L",2,202,681,0,0,0,0,1,0,0,0,0,0,0,13.49680356,1.66006477297906,0.958438843551676,0.225690193991104,0.090674730222012,193,"193",0.00116937924347722,0.000469817255036332,"0.550678119338737"
"575",0.301174043567909,-0.237565111889937,2016-09-27,73,"FALL","Daytona","6_22L","22L",0,211,1207,5,0,0,0,22,2,6,0,0,0,0,13.49680356,1.66006477297906,0.958438843551676,0.490136618651303,-0.294841440881834,149,"149",0.00328950750772687,-0.0019788016166566,"0.448594764008826"
"576",0.421077658589027,-0.208236195116323,2017-04-04,74,"SPRING","Daytona","6_22L","22L",0,208,1382,3,0,0,0,11,2,0,0,0,0,0,13.49680356,1.66006477297906,0.958438843551676,0.123438495835967,0.119903615021118,189,"189",0.000653113734581836,0.000634410661487397,"0.361125851078468"
"577",0.333163064041121,-0.0648845800421134,2017-10-12,75,"FALL","Daytona","6_22L","22L",2,103,777,0,0,0,0,5,4,0,0,0,2,0,13.49680356,1.66006477297906,0.958438843551676,0.168162604282008,-0.0879145945479058,191,"191",0.000880432483151874,-0.00046028583532935,"0.377120361315074"
"578",-0.000815283477010788,-0.223070627975773,2018-04-03,76,"SPRING","Daytona","6_22L","22L",3,107,1566,12,0,0,0,33,31,3,0,3,5,2,13.49680356,1.66006477297906,0.958438843551676,0.369546157295421,-0.333978347518132,173,"173",0.00213610495546486,-0.00193051067929556,"0.166173890282055"
"579",-0.18325853949904,-0.167802713993524,1981-04-25,2,"SPRING","NavFac","1_22R","22R",1,7,97,5,0,2,0,44,9,5,20,0,4,1,10.0531345666667,0.0740184407061062,0.0427345666666668,0.312961945939601,-0.284768865886525,241,"241",0.00129859728605644,-0.00118161355139637,"-0.0408741065557772"
"580",-0.588342721032157,-0.0174005574860958,1981-10-24,3,"FALL","NavFac","1_22R","22R",0,0,15,0,0,2,0,27,9,16,21,0,0,9,10.0531345666667,0.0740184407061062,0.0427345666666668,0.432104157363061,-0.405084181533118,182,"182",0.00237419866683001,-0.00222573726117098,"-0.385800630265598"
"581",-0.291366561330522,-0.443978655638008,1982-04-29,4,"SPRING","NavFac","1_22R","22R",0,0,67,11,0,0,0,29,20,15,0,12,0,7,10.0531345666667,0.0740184407061062,0.0427345666666668,0.519772751550169,0.296976159701635,187,"187",0.00277953343074957,0.0015881078058911,"-0.43985464118134"
"582",-0.211316850448225,-0.259226565173,1982-10-18,5,"FALL","NavFac","1_22R","22R",0,5,91,7,0,0,0,59,12,2,2,4,7,7,10.0531345666667,0.0740184407061062,0.0427345666666668,0.201348680511022,0.0800497108822965,172,"172",0.00117063186343617,0.000465405295827305,"-0.251341705889374"
"583",-0.189087493663736,-0.190669544772222,1983-05-01,6,"SPRING","NavFac","1_22R","22R",2,5,141,5,0,5,0,59,18,0,28,4,5,3,10.0531345666667,0.0740184407061062,0.0427345666666668,0.0720708633865644,0.0222293567844894,195,"195",0.000369594171213151,0.00011399670145892,"-0.200202172055981"
"584",-0.356400755870374,-0.170905642541866,1983-09-15,7,"FALL","NavFac","1_22R","22R",2,3,96,6,0,0,0,65,17,78,2,5,8,30,10.0531345666667,0.0740184407061062,0.0427345666666668,0.168476525194456,-0.167313262206637,137,"137",0.00122975565835369,-0.00122126468763969,"-0.272744124767055"
"585",-0.204997415919668,-0.378613357922617,1984-10-03,9,"FALL","NavFac","1_22R","22R",0,3,44,15,0,0,0,52,14,1,0,2,3,11,10.0531345666667,0.0740184407061062,0.0427345666666668,0.257032033756339,0.151403339950705,384,"384",0.000669354254573799,0.000394279531121628,"-0.280699085895021"
"586",-0.132655497733779,-0.256004037240429,1985-04-24,10,"SPRING","NavFac","1_22R","22R",0,5,203,15,0,1,0,61,13,1,15,3,2,6,10.0531345666667,0.0740184407061062,0.0427345666666668,0.142360102012331,0.072341918185889,203,"203",0.000701281290701138,0.000356364128994527,"-0.168826456826724"
"587",-0.113664460301473,-0.382525860304385,1985-09-05,11,"FALL","NavFac","1_22R","22R",0,2,180,23,0,0,0,57,12,0,5,2,2,5,10.0531345666667,0.0740184407061062,0.0427345666666668,0.127939169976134,0.0189910374323061,134,"134",0.00095476992519503,0.000141724159942583,"-0.123159979017626"
"588",-0.0523712228235478,-0.428985761425331,1986-04-18,12,"SPRING","NavFac","1_22R","22R",0,4,269,9,0,0,0,51,16,2,26,3,0,0,10.0531345666667,0.0740184407061062,0.0427345666666668,0.076911529517319,0.0612932374779255,225,"225",0.000341829020076973,0.00027241438879078,"-0.0830178415625106"
"589",-0.186737226434271,-0.34964447207537,1986-10-05,13,"FALL","NavFac","1_22R","22R",0,3,166,59,0,0,0,49,42,3,9,2,0,15,10.0531345666667,0.0740184407061062,0.0427345666666668,0.156042504216098,-0.134366003610723,170,"170",0.000917897083624106,-0.000790388256533665,"-0.11955422462891"
"590",0.0199276824928507,-0.37209019490971,1987-04-24,14,"SPRING","NavFac","1_22R","22R",0,5,267,25,0,0,0,33,30,0,0,1,1,8,10.0531345666667,0.0740184407061062,0.0427345666666668,0.207880242099656,0.206664908927122,201,"201",0.00103423006019729,0.00102818362650309,"-0.0834047719707103"
"591",-0.228959574070805,-0.41852693571167,1987-10-07,15,"FALL","NavFac","1_22R","22R",0,0,269,10,0,0,0,156,38,3,8,3,0,8,10.0531345666667,0.0740184407061062,0.0427345666666668,0.25318222168251,-0.248887256563656,166,"166",0.00152519410652114,-0.00149932082267263,"-0.104515945788977"
"592",-0.104916954942002,-0.297620499705975,1988-04-26,16,"SPRING","NavFac","1_22R","22R",1,3,524,64,0,2,0,128,8,2,12,4,2,5,10.0531345666667,0.0740184407061062,0.0427345666666668,0.17321933387452,0.124042619128803,202,"202",0.000857521454824356,0.000614072371924767,"-0.166938264506404"
"593",-0.120266235031799,-0.420238543968395,1988-10-09,17,"FALL","NavFac","1_22R","22R",0,1,334,22,0,0,0,34,28,3,0,3,5,3,10.0531345666667,0.0740184407061062,0.0427345666666668,0.123575018422074,-0.0153492800897964,166,"166",0.000744427821819723,-9.24655427096169e-05,"-0.1125915949869"
"594",-0.284489085769569,-0.332016904225367,1989-04-18,18,"SPRING","NavFac","1_22R","22R",1,0,481,28,0,2,0,44,36,5,26,4,15,3,10.0531345666667,0.0740184407061062,0.0427345666666668,0.186419426089098,-0.16422285073777,191,"191",0.000976017937639257,-0.000859805501244869,"-0.202377660400684"
"595",-0.231509255943854,-0.324958996268061,1989-11-10,19,"FALL","NavFac","1_22R","22R",0,1,621,8,0,1,0,102,32,4,5,4,18,4,10.0531345666667,0.0740184407061062,0.0427345666666668,0.0534478852069517,0.0529798298257147,206,"206",0.000259455753431804,0.000257183639930654,"-0.257999170856712"
"596",0.179287744796631,-0.278394669294228,1990-10-20,21,"FALL","NavFac","1_22R","22R",0,24,740,12,0,7,0,41,3,0,2,0,12,0,10.0531345666667,0.0740184407061062,0.0427345666666668,0.41342763860669,0.410797000740485,344,"344",0.0012018245308334,0.00119417732773397,"-0.0261107555736119"
